id,domain,source,quality_Q
BkiUbdM5qsMAIwbUZ5AS,arxiv,A1,0.4608538021341998
BkiUdTrxK02iP5rWKmQx,arxiv,A1,0.47900077311409106
BkiUdBQ5qYVBSqkygqvC,arxiv,A1,0.4516845605669417
BkiUdqk25V5i1dkg3xWc,arxiv,A1,0.4759054790517569
BkiUbXXxK7Tt6CA5FTG7,arxiv,A1,0.4574203428305674
BkiUc_Y4c3aisMwilqSJ,arxiv,A1,0.4327656385920791
BkiUdlE5qoYAo52Vqk4-,arxiv,A1,0.47078188965420587
BkiUed04eIOjR4Mj-00Z,arxiv,A1,0.4398796879739721
BkiUdWg5qg5A59MXG8c0,arxiv,A1,0.41226649612608374
BkiUfsA5qhLBrnqN0sQf,arxiv,A1,0.42633913710872184
BkiUbwnxK4sA-7sDdyQM,arxiv,A1,0.45571502745822506
BkiUd9Y4eILhP_ZFB6pa,arxiv,A1,0.44971120311092694
BkiUeTzxK6mkyCfODSv-,arxiv,A1,0.48374239289565346
BkiUfbI25V5jXvdT3FCG,arxiv,A1,0.3983873043661401
BkiUdhHxaKgQIQzdyQmI,arxiv,A1,0.4757062025863622
BkiUc-vxK7IDPXIhnLPg,arxiv,A1,0.43822819729674656
BkiUdfTxK6Ot9UjEBlvA,arxiv,A1,0.433507952405761
BkiUdG45qX_Bl-uWGa7i,arxiv,A1,0.4646933738712708
BkiUfSvxK6nrxjHzDfaq,arxiv,A1,0.44859385981623545
BkiUdPc5qoYA0D8lKjOo,arxiv,A1,0.46827834889587044
BkiUbWY25YjgKLaE8IjZ,arxiv,A1,0.43407576977740264
BkiUc-XxK3xgpbERC94a,arxiv,A1,0.40436908076729494
BkiUftw5qhDCYT-7h2Ps,arxiv,A1,0.4783297888919675
BkiUduA4uzlhgyWvJ1dJ,arxiv,A1,0.46842818132964353
BkiUfN_xK7IAE_K9ytSd,arxiv,A1,0.3975838793509327
BkiUdb45qdmDD94KRNW6,arxiv,A1,0.44413108922285083
BkiUc_I5qYVBWXyireYI,arxiv,A1,0.4769841561410223
BkiUav3xK6nrxqmoxKc4,arxiv,A1,0.4171991923416189
BkiUfHs5qhLBvG9b_Ccl,arxiv,A1,0.44510741613353316
BkiUfBXxK3YB9i3RNEBb,arxiv,A1,0.44102043238300914
BkiUdl84uBhjAAuFmfLG,arxiv,A1,0.4378017273063266
BkiUf13xK1fBGwCLPSMO,arxiv,A1,0.43961977380651607
BkiUbEHxK7ICUubsx6Ic,arxiv,A1,0.4727124716755169
BkiUbVQ5qhLACAkw_leP,arxiv,A1,0.4504065750464222
BkiUd9zxK2li-F6JzCsS,arxiv,A1,0.458864796335445
BkiUbck4uBhhxKZ5uaCF,arxiv,A1,0.45548448786997575
BkiUd5s25V5jBFwBuKof,arxiv,A1,0.441359512570302
BkiUdeo5qX_BnmUhN6EM,arxiv,A1,0.4307270850249598
BkiUcvY4eIXhokFxRhFy,arxiv,A1,0.47657764163459987
BkiUdGM4ubnjow-6Mjh5,arxiv,A1,0.4497402727823169
BkiUcnnxK4sA-46xNddg,arxiv,A1,0.42187523605338406
BkiUbIA5qWTD6fM1V7xu,arxiv,A1,0.4173522422831878
BkiUeL04dbghYS8bBLKb,arxiv,A1,0.40226306241663706
BkiUc_Q5qoYAlE7mUWSI,arxiv,A1,0.3352812312511785
BkiUbKs5qU2ApuiOWGYO,arxiv,A1,0.467183733244969
BkiUc2zxK6wB9k0iLNKt,arxiv,A1,0.41959272170378786
BkiUdYM4ukPiEUwWDEcV,arxiv,A1,0.45070071460440075
BkiUd3U4eIOjSJ68LGD2,arxiv,A1,0.43270622598357933
BkiUfHg5qsFCifBZHZLT,arxiv,A1,0.4666987345706293
BkiUe-bxK4tBVhat5pTg,arxiv,A1,0.43033121176629036
BkiUdTA4uBhivVgojJ1E,arxiv,A1,0.428444007645679
BkiUbovxK4sA-9F9jBrS,arxiv,A1,0.42831958145188076
BkiUdq45qoYA2zk0vrSH,arxiv,A1,0.39769455635862205
BkiUdV45i7PA9OlIEcJP,arxiv,A1,0.48003289332780713
BkiUa5w5qX_AYzDLroyZ,arxiv,A1,0.41561912166723625
BkiUeGjxK7FjYEXSFtkH,arxiv,A1,0.4606156395469014
BkiUdQs4eIXhqTbAZ6vi,arxiv,A1,0.4589876675527406
BkiUc-vxK6nrxpQc1A6q,arxiv,A1,0.4454684070827657
BkiUeyY25V5jJ1pbbnv0,arxiv,A1,0.4454526023278345
BkiUfovxK7kjXIK5t9Ch,arxiv,A1,0.4272233633670714
BkiUaHLxK0-nUGYe3P7a,arxiv,A1,0.42777607279839464
BkiUc7w4eIXhwh1BwyuE,arxiv,A1,0.4414666947813863
BkiUa1LxK6-gDz87Nvcz,arxiv,A1,0.4529816329371759
BkiUdZDxK4tBVicoC6ij,arxiv,A1,0.4188248479710211
BkiUdqw25V5jEEL8tP0l,arxiv,A1,0.42464423309813687
BkiUdvbxaKgQL0dMaDiQ,arxiv,A1,0.42422729114692315
BkiUdZM4dbghZzegCCP7,arxiv,A1,0.45537728656240606
BkiUdTvxK6wB9mpb2KKI,arxiv,A1,0.4467650919416686
BkiUd0c5qWTBLNsCq9jW,arxiv,A1,0.4598745435954239
BkiUfCLxK0iCl4WD5TiB,arxiv,A1,0.39847421188630067
BkiUdvU5qsBDHTHZ3jMg,arxiv,A1,0.46574754890902986
BkiUbAU5qsJBjjX4UzLd,arxiv,A1,0.4377944154892036
BkiUdqE4eIOjRwMTjGno,arxiv,A1,0.4485149774612245
BkiUdVw4eIZijW5EQLXO,arxiv,A1,0.4620810230228733
BkiUdJc5qsBC_MvyfL35,arxiv,A1,0.43194666237342794
BkiUervxK1Thg9qFezh8,arxiv,A1,0.45403930895052746
BkiUfxXxK1ThhCdy-5v3,arxiv,A1,0.4278218601755937
BkiUfTHxK0fkXPSOrRn8,arxiv,A1,0.45114549809054655
BkiUcKvxK6-gDz87O8I5,arxiv,A1,0.4682249968513416
BkiUduE4eIXgu5sT-Z3g,arxiv,A1,0.4340190316211194
BkiUdV84c3aisLf0PuG9,arxiv,A1,0.4575331366907328
BkiUcY3xK1fBGsWmup8P,arxiv,A1,0.44210273439419506
BkiUdMXxK3xgpZzQoFCv,arxiv,A1,0.45105456848218484
BkiUgBDxK7IADzpkVqhY,arxiv,A1,0.4230553416643573
BkiUckPxK7Dgs_cY5WH1,arxiv,A1,0.47594371758987797
BkiUbAE5i7PA9OgJC22W,arxiv,A1,0.41426736828155053
BkiUbybxK19JmejM8HP8,arxiv,A1,0.4342830027363486
BkiUgKbxK7Tt522WdVLV,arxiv,A1,0.4535798068912801
BkiUdZE5qsMAI4khReue,arxiv,A1,0.44714194199030427
BkiUcO7xK0iCl7UGWjGg,arxiv,A1,0.5052348088260067
BkiUfYQ5qhDCjWqnQ3hH,arxiv,A1,0.44693041488937757
BkiUeZrxK4tBVicoD6Ga,arxiv,A1,0.4894146274736388
BkiUfe85qhLBfzo2pOli,arxiv,A1,0.48374228213260895
BkiUdu85qYVBhn-WmWnJ,arxiv,A1,0.4410297677679056
BkiUddg5qhLBXQtDHM5m,arxiv,A1,0.4230180198767049
BkiUeJk25YjgKNDlWMnH,arxiv,A1,0.45703501177438816
BkiUdmg5qYVBXTJ3BsEF,arxiv,A1,0.4575512607457201
BkiUdd05qWTA8JC6STHR,arxiv,A1,0.6451435499364373
BkiUd4g4dbghUyoCIbIC,arxiv,A1,0.42769216699679424
BkiUfs_xK6mkyCfOErHR,arxiv,A1,0.4306616012471395
BkiUfK425V5jQ-dgBK4F,arxiv,A1,0.4193110473197914
BkiUdZI5qWTA_H8tsybT,arxiv,A1,0.39878999380977054
BkiUd3E5qoTBB2nxJLAl,arxiv,A1,0.4229854629025397
BkiUdx05qsBDH65QVtNl,arxiv,A1,0.43148709545540204
BkiUcD_xK7kjXIdG9gHx,arxiv,A1,0.41247955875257425
BkiUdKzxK6Ot9WA5hefz,arxiv,A1,0.4096743720725997
BkiUd1E5qsMAIzZBdsn6,arxiv,A1,0.39171239419970993
BkiUdbA5qhLBWAiyVCvb,arxiv,A1,0.40693624349314345
BkiUczvxK3YB9i3RKhUS,arxiv,A1,0.3997334641860622
BkiUbZjxK5YsWR0Kh47-,arxiv,A1,0.42346696661419625
BkiUa5U4ubnjoqNEqD9W,arxiv,A1,0.4863952490985858
BkiUd1U25V5jB4AVSE0P,arxiv,A1,0.4655758029228946
BkiUcunxK4tBVhat3gJO,arxiv,A1,0.4553008538243814
BkiUalHxK7DgtAAQGwWA,arxiv,A1,0.4424247991230032
BkiUd4c4uzlh5TJwJHWa,arxiv,A1,0.44107302881948013
BkiUak3xK2li-F6JwYSJ,arxiv,A1,0.4661239872975352
BkiUd3U5qoTBG9o64jwL,arxiv,A1,0.45354808109417594
BkiUc_s5qsBC-ZU-Hmyc,arxiv,A1,0.43143798999531896
BkiUeArxK6wB9mn4_v06,arxiv,A1,0.4372417310805888
BkiUairxK6wB9mpbzooS,arxiv,A1,0.46558057700111277
BkiUdYU25YjgKOpQ6oY3,arxiv,A1,0.40880109957183686
BkiUdso25V5jCst-SORs,arxiv,A1,0.44595392191652794
BkiUatDxK4sA-9F9iLym,arxiv,A1,0.4498962899785161
BkiUebXxK6Ot9V_E5ERu,arxiv,A1,0.42126582032596
BkiUeH04dbghfPG8YJBu,arxiv,A1,0.4674929820954598
BkiUdJXxK6nrxl9bNU3t,arxiv,A1,0.44196741510906923
BkiUaV7xK0fkXPSOneXZ,arxiv,A1,0.4421640389009761
BkiUfDnxK6nrxq6DpSrb,arxiv,A1,0.4622715825894467
BkiUfvnxK3YB9ohkPj9J,arxiv,A1,0.4684850415558317
BkiUdvc4eIOjR_CK1Z2j,arxiv,A1,0.45692657802138503
BkiUdQY4ubnhAvmH63ED,arxiv,A1,0.41674492467887947
BkiUddU5qsBB3YgznBVN,arxiv,A1,0.4174254991852555
BkiUdiY4eIfiUYvU09Vw,arxiv,A1,0.4437205670298941
BkiUdqc4eIOjRvCHtF0k,arxiv,A1,0.4370363308223033
BkiUdOk5qWTA8xMZTlnM,arxiv,A1,0.47652457142765636
BkiUe7a6NNjgBtyghHQJ,arxiv,A1,0.4431518510032428
BkiUdtY5qsBDCrvnORH5,arxiv,A1,0.4498736342571323
BkiUeILxK4sA-5fmyDe0,arxiv,A1,0.43712390482174807
BkiUdIfxK1yAga6Jr2zw,arxiv,A1,0.4338785586558771
BkiUfZs5qhLBmqyw59dW,arxiv,A1,0.44838891926390545
BkiUdO8241xiEnW_4uiy,arxiv,A1,0.4160641284845275
BkiUc9c5qsBC5lINcD2t,arxiv,A1,0.5425652423786811
BkiUc9DxK0zjCsHeaflN,arxiv,A1,0.45112925061734566
BkiUcanxK7Tt52mM8ZKt,arxiv,A1,0.4362226613153753
BkiUdsw4ukPiEUQBmYD_,arxiv,A1,0.3924456529348581
BkiUdng5qhDACudDNyT7,arxiv,A1,0.4327861068612553
BkiUc5zxK6EuM_Ubqfdi,arxiv,A1,0.43951061742272274
BkiUc5E5qoTAmkNrkwkS,arxiv,A1,0.42160330689431963
BkiUc9I5ixsDMB_MitkG,arxiv,A1,0.43639927218399865
BkiUa9o4uBhhxDSKxoGn,arxiv,A1,0.4190961933290236
BkiUcV_xK4sA-9F9jqWm,arxiv,A1,0.4500392292853854
BkiUc2I4ubngyA6kKubo,arxiv,A1,0.4245714185156634
BkiUaEE25V5hRtaNitmg,arxiv,A1,0.44098600088766055
BkiUe0W6NNjgB1scZ_gZ,arxiv,A1,0.42842011533576707
BkiUahnxK1UJ-rRH9zmm,arxiv,A1,0.41075142898581435
BkiUb_A5qsNCPeN2FHd8,arxiv,A1,0.3454177748945961
BkiUc4LxK0zjCobCOFe2,arxiv,A1,0.420571444988477
BkiUepXxK7IDND_hDgzg,arxiv,A1,0.43706673949482766
BkiUe2zxK0fkXPSOq-FE,arxiv,A1,0.44138051220484553
BkiUdds4eIXh0sNxw2Ig,arxiv,A1,0.4385192568514748
BkiUb7_xK1UJ-rWoIn0Y,arxiv,A1,0.41228246087416653
BkiUd_e6NNjgBpvICM3T,arxiv,A1,0.47612608780661275
BkiUdbs5qoTA_-bStJGz,arxiv,A1,0.4559581741458151
BkiUgD_xK6Ot9WA5kRT_,arxiv,A1,0.44898758574613823
BkiUdtE4uzlhfMbxUQMX,arxiv,A1,0.41744732704714177
BkiUd7E5qoTBC5y2MUa5,arxiv,A1,0.45597975076889985
BkiUdyk4uzlh5xHhzVik,arxiv,A1,0.44680541518717865
BkiUfQM5qhLBeyJsPR3P,arxiv,A1,0.43746003784705517
BkiUczc5qhDACrbibYto,arxiv,A1,0.43441248432806057
BkiUbrU4uzqh_Kly7amc,arxiv,A1,0.4487814928377889
BkiUbRY4eIfiURL9QzlY,arxiv,A1,0.4521884007969679
BkiUbgw5qsFAf4WX2WDt,arxiv,A1,0.4481663333720365
BkiUgqXxK02iP5rWMwfQ,arxiv,A1,0.44279514503755046
BkiUf5k5qhDBLPWJMGyD,arxiv,A1,0.4131835424510002
BkiUc9c25V5ioeHBl6dH,arxiv,A1,0.4737744147690397
BkiUbbDxK7ICUmfbyc3i,arxiv,A1,0.43404452702319585
BkiUdObxK7IDBOV4sdC7,arxiv,A1,0.45749581989968285
BkiUfaA5qhLBrnqN0YOS,arxiv,A1,0.43024226285781986
BkiUd9g4eIfiUUgeh0VY,arxiv,A1,0.43576735122607924
BkiUeATxK4sA-7sDf1HS,arxiv,A1,0.46127448134990434
BkiUe2c5qhDCNj5tiQd0,arxiv,A1,0.45724294401688137
BkiUfP3xK03BfL1dWd7s,arxiv,A1,0.4116421452359373
BkiUc5Q5qWTA5dUDj6cR,arxiv,A1,0.4173905813172184
BkiUdVw5qsFAfoQ6RPbj,arxiv,A1,0.4649349196475837
BkiUdjM4ukPiEekASt6Y,arxiv,A1,0.44034236782235786
BkiUbB04eILhQCVbc-NL,arxiv,A1,0.39397932504922545
BkiUd7A5qoaAwj4XOuFT,arxiv,A1,0.40154560137464784
BkiUfza6NNjgBpvIEAyi,arxiv,A1,0.41025884770564436
BkiUdfw5qoTAjdlTMp-x,arxiv,A1,0.4308266294783785
BkiUbLTxaJJQn1aABSu7,arxiv,A1,0.4293664980448152
BkiUbU7xK0iCl7DT6sRT,arxiv,A1,0.4232214593801828
BkiUd-k5qX_Bw5o9Imfb,arxiv,A1,0.4252073932069053
BkiUc-o4dbgg3WyiswoA,arxiv,A1,0.44583317735712863
BkiUblY5qU2Ap2IpcyL5,arxiv,A1,0.4505316727729973
BkiUdZfxaKgQKN2tUZY1,arxiv,A1,0.4078394588203675
BkiUe4vxK7Dgs_cY6wtW,arxiv,A1,0.4563473078309091
BkiUfz45qhDCjszB7VNQ,arxiv,A1,0.44845656994035205
BkiUfmbxK6wB9lIs_Mx6,arxiv,A1,0.4481501148687115
BkiUbmrxaL3SuhzLmt7Y,arxiv,A1,0.4475112626918236
BkiUa0w25V5hd-428LQo,arxiv,A1,0.40615779389912804
BkiUbhvxaL3Sug5GKihy,arxiv,A1,0.4351422539034233
BkiUeKs5qoYDgaG4SBYQ,arxiv,A1,0.4341894643099132
BkiUfBHxK7ICUmfb0iHq,arxiv,A1,0.45513260475844697
BkiUdw85qhLA-t92JkvO,arxiv,A1,0.42191262619473335
BkiUff3xK6-gDyrT_jbl,arxiv,A1,0.41067368360858664
BkiUcD3xK7DgtAAQIHKP,arxiv,A1,0.42198158643419503
BkiUbWU5qoaAwnMw70bx,arxiv,A1,0.4667397786040648
BkiUdoA5qsBDCrvnOLs-,arxiv,A1,0.45279625607587715
BkiUdLc4uzlhdExj6jy2,arxiv,A1,0.4193152175965722
BkiUeYHxK7IADzpkVBNJ,arxiv,A1,0.4033595499128569
BkiUdOA4eIZjrLrbKABF,arxiv,A1,0.43618129574622644
BkiUdH45qoYDgaG4RIbR,arxiv,A1,0.4479212071455355
BkiUf7I5qhDCpkQ4Erad,arxiv,A1,0.48767332483461695
BkiUdMw5qoYAm1d-C9lY,arxiv,A1,0.44918745114120723
BkiUbvXxK03BfNelVr3V,arxiv,A1,0.47211807576467674
BkiUddA5qoYA4kbtG-_f,arxiv,A1,0.44021540998229
BkiUgRHxK7IDOE3otY1U,arxiv,A1,0.43168538806907025
BkiUdms5qYVBcTolxflt,arxiv,A1,0.4131242770050973
BkiUdB05qoaAwqc6VNvM,arxiv,A1,0.4287393806831997
BkiUdw04eIXguwdVFc-7,arxiv,A1,0.46128490363085306
BkiUa7E5ixsDL9BWwlSg,arxiv,A1,0.4219390871876104
BkiUdMs5qhDBbAkZEQrP,arxiv,A1,0.44371453549674233
BkiUdUzxK6EuM_Ubq55H,arxiv,A1,0.4281222283047539
BkiUeZE4eIOjRwMTjvC0,arxiv,A1,0.4463405328856066
BkiUdTY25V5ik2zA0Vj0,arxiv,A1,0.4150737147569442
BkiUa8E5qsFAfmeJoM_k,arxiv,A1,0.4263884233592563
BkiUdY44eIXhpe8BP_8y,arxiv,A1,0.41024847634230854
BkiUdic5qoYAmQl5_qD3,arxiv,A1,0.46303981722464443
BkiUfeU4eIZjf-0DqkGE,arxiv,A1,0.40768684239193426
BkiUcao4ubnjorNy3dBu,arxiv,A1,0.4820509351572434
BkiUbwPxK19JmejM8FCs,arxiv,A1,0.4824410740060322
BkiUaj26NNjgB0SszoBg,arxiv,A1,0.44406069745504384
BkiUfbM5qhLB215XM0Zn,arxiv,A1,0.4342255809661989
BkiUe5rxK3YB9m4AAULK,arxiv,A1,0.4331225377828907
BkiUduM4uBhjCUQN8a6H,arxiv,A1,0.43076616800516254
BkiUdjzxK3YB9m7_-xaL,arxiv,A1,0.4704319435966422
BkiUcADxK0zjCsHeZmjA,arxiv,A1,0.4272511659666416
BkiUd-_xK7IDM3wqgGow,arxiv,A1,0.42071448704701864
BkiUbN_xK6nrxrSHdiXN,arxiv,A1,0.4357254924315636
BkiUf2Y5qhDCykklL3wA,arxiv,A1,0.4179422876301627
BkiUd4Q4eIOjRst9_iZs,arxiv,A1,0.3953801848704518
BkiUbfM241xg935cMb3G,arxiv,A1,0.42981812095069577
BkiUernxK7IADIh7Q3ra,arxiv,A1,0.4291441009278193
BkiUeBo4eIZjyphZvgCu,arxiv,A1,0.43502637329640537
BkiUdQs4eIZjxkFh1bqj,arxiv,A1,0.4785223660395322
BkiUdvQ4uBhjBQYf8tRA,arxiv,A1,0.41594307434593625
BkiUdi05qsFAf8zx0x1h,arxiv,A1,0.42495556701381837
BkiUdJE5qoYDgaG4RJlt,arxiv,A1,0.4528868534084842
BkiUa6_xK1ThhBMLeLz5,arxiv,A1,0.4485719927153356
BkiUdTY5qhLA23QkplqT,arxiv,A1,0.4382988084001222
BkiUdSI5qhDBUi61T7F3,arxiv,A1,0.44731827292597315
BkiUdTLxaKgTu3N3s7NK,arxiv,A1,0.43284873792743583
BkiUdgQ4eIZijW5EQVYJ,arxiv,A1,0.4474007922098025
BkiUd5HxK1Thg98UgnFI,arxiv,A1,0.42437605497143066
BkiUdyLxaJJQn2qq7O63,arxiv,A1,0.46239215853198123
BkiUczXxK6nrxq6DnFCL,arxiv,A1,0.435446604221459
BkiUaGo25V5hYDkHE-XL,arxiv,A1,0.4450919690831399
BkiUdWo4uzlhfMbxT7ag,arxiv,A1,0.4595473610069235
BkiUezLxK4sA-7sDgkRI,arxiv,A1,0.4385693058911742
BkiUd03xaKgQLBMQPhQy,arxiv,A1,0.4252590625927848
